8.951202577541217658e-04,1.066435545761335339e-03,1.331162886875835458e-03
8.617029053251431918e-04,1.262737893122031297e-03,1.616909128306231883e-03
1.031590459089602903e-03,2.125704550652714794e-03,2.297241349806546356e-03
8.748684917695269013e-04,1.356272305251546859e-03,1.619920411499628380e-03
9.565320650592972060e-04,1.177971337535320536e-03,1.592821894574781780e-03
1.158236997236208963e-03,1.840131144679001476e-03,1.677149223246308116e-03
1.074753377447511520e-03,1.602419266034083977e-03,1.619492691446269969e-03
9.384553365835294255e-04,1.070599500812172535e-03,1.434702440505927464e-03
8.729884535972632633e-04,1.055736312385729741e-03,1.366322056144802458e-03
9.517341797157440010e-04,1.049902476346603998e-03,1.283035767714757729e-03
9.217551045476970106e-04,1.105985452866399847e-03,1.303066248444709110e-03
9.475054187665724872e-04,1.159619879011203640e-03,1.419004318744312163e-03
9.056285593619661529e-04,1.143909699362281440e-03,1.183393544747049584e-03
9.425957007017049484e-04,1.066346365145250325e-03,1.145511820766954500e-03
8.733966415786105757e-04,1.094959542801890841e-03,1.167859077578890835e-03
9.111289697339874276e-04,1.056987682310410112e-03,1.054312452953138062e-03
8.732200914354979176e-04,1.033557055469716546e-03,1.075806255188779294e-03
9.296452620098247461e-04,1.034358123206789151e-03,1.144808423386678995e-03
9.147301520994316742e-04,1.081823332423281596e-03,1.158199037822094796e-03
8.529716126248016936e-04,1.092559231677987667e-03,1.075619367091073348e-03
8.515573233494334567e-04,1.090576055293178024e-03,1.164680322261802499e-03
8.693958026729881007e-04,1.119830354944500702e-03,1.179085779021811975e-03
9.102488305784097638e-04,1.221260175734887850e-03,1.130734743144982176e-03
8.399455761924760379e-04,1.213411365140938713e-03,1.187911989691014950e-03
9.029279387023847947e-04,1.317213633851211990e-03,1.241468695872023544e-03
8.572902617124627091e-04,1.427393866331985858e-03,1.217515198724699634e-03
8.989222040572187374e-04,1.525227437834260477e-03,1.293794188703709580e-03
8.720259763020657895e-04,1.723264443560104837e-03,1.331835974121367084e-03
9.551180765207763950e-04,2.082735424482073244e-03,1.381873251970914011e-03
1.199036474736904197e-03,3.038284709458253033e-03,1.914108771131326631e-03
1.306995588281562601e-03,3.700229819517858280e-03,2.198886064405226534e-03
1.835598784112340513e-03,6.573850727343895188e-03,2.066559586623814993e-03
1.045260542212532971e-02,4.341357719681763344e-02,2.237146443822025932e-02
3.079919390659451375e-03,1.169586433555168219e-02,4.133655896852795990e-03
1.493597432985202967e-03,5.130179884354824950e-03,2.148845590581325952e-03
1.182173484297585012e-03,3.503053849428552132e-03,1.837216494762028678e-03
1.066839026119272308e-03,3.001586215352809034e-03,2.224212181871240441e-03
9.892212897947350644e-04,2.282072274844780622e-03,2.280550885096137986e-03
8.665583248767668931e-04,1.877827921141795101e-03,1.653075306954006427e-03
8.357584414380388226e-04,1.699721864541642443e-03,1.562974627829766434e-03
8.052627868539820929e-04,1.586481418536015353e-03,1.545267744522339521e-03
8.155077047668920186e-04,1.509648016349103864e-03,1.479363230840486515e-03
7.935159781217722245e-04,1.373477041132992313e-03,1.461442469247006565e-03
7.438919068422084188e-04,1.333826995290199194e-03,1.412774348756586865e-03
7.992937868590731980e-04,1.289381129017552752e-03,1.421820981850101511e-03
7.347082738507931029e-04,1.253480367595341495e-03,1.465783062096652706e-03
7.259571046156039964e-04,1.272645365387513631e-03,1.464710030227392781e-03
7.089344356047836207e-04,1.297842335738773377e-03,1.491728879160607920e-03
7.278374459619344318e-04,1.208593857259663206e-03,1.415926153994728938e-03
7.640508543097426905e-04,1.268346945619807558e-03,1.523977860433182747e-03
8.227571410626950774e-04,1.350291584240692492e-03,1.773263293330695637e-03
7.847345331597385112e-04,1.520731140276757650e-03,2.014099921900916381e-03
8.270766646882249731e-04,1.270667954536559884e-03,1.707176244387388500e-03
8.229027112911994728e-04,1.135300054961248554e-03,1.625588505736936563e-03
8.492863476612614194e-04,1.175282577305549001e-03,1.624632958959584903e-03
8.882342420942449402e-04,1.175066739108318169e-03,1.680695879743665565e-03
9.306749566020657222e-04,1.078431676095973398e-03,1.739549611683060279e-03
9.115600589908607601e-04,1.063490626384203889e-03,1.675008474247940147e-03
8.475514826006380446e-04,1.049768605423368308e-03,1.629003041753404298e-03
9.507431244334277418e-04,1.179337155092953157e-03,1.842085721654116923e-03
1.069331665553888665e-03,1.486141350860612550e-03,2.060718191039529693e-03
9.809458493097349477e-04,1.154909582373951334e-03,1.750484775519551423e-03
9.731374565824131573e-04,1.011290360279044854e-03,1.876345573989504113e-03
9.748379051688953406e-04,9.592167510249339059e-04,1.987506442879769745e-03
9.925083218640321902e-04,9.339101774986728046e-04,1.792517021591114512e-03
9.571518413036521214e-04,8.973065222012460620e-04,1.683796955595223384e-03
9.378317806241775762e-04,9.132235233852411876e-04,1.624250310183099951e-03
9.870993390889420006e-04,9.023191849946060649e-04,1.711425604234308997e-03
9.773961817245322911e-04,8.902085255204725961e-04,1.612166841469340334e-03
9.589633733506502684e-04,8.353760685484358951e-04,1.710164491715506548e-03
9.506616865529129339e-04,9.376062830782593005e-04,1.650670894295205729e-03
9.713487424603359666e-04,9.013058606061239396e-04,1.823766658243276178e-03
9.180725811933796929e-04,9.155314844891747177e-04,1.809354587400415198e-03
9.767562745780420091e-04,9.676377443683390270e-04,1.899731878752030983e-03
9.261010597764011976e-04,9.730506378778081260e-04,1.790275633084151535e-03
9.385782624060020089e-04,1.071926892200434798e-03,1.938976814667415583e-03
9.885251804926005470e-04,1.166189819017559920e-03,2.087127765202978491e-03
1.149614833155753781e-03,1.404906322533737819e-03,2.722479861445948300e-03
1.492194900910461756e-03,1.909770010400557022e-03,3.309324870771994647e-03
1.386329558097186684e-03,2.211596515774504838e-03,3.595955283076857165e-03
1.981633743687784537e-03,3.797400398605854308e-03,5.619177004350633942e-03
6.274105038581821205e-03,2.157138221868104555e-02,2.876204552219954400e-02
2.778371183570285674e-03,7.433525993751576542e-03,9.773721281555696264e-03
1.578695233005117556e-03,3.218437205696091444e-03,4.811465738834031294e-03
1.220609422658683546e-03,2.431051440747959008e-03,3.799890534740748421e-03
1.135140594814964838e-03,3.079601221249387254e-03,3.343124347594979544e-03
1.073103494568475530e-03,3.444932164892958604e-03,3.296428969605295477e-03
1.069344855386489138e-03,1.630102849959873344e-03,2.914204164657692095e-03
9.333177467536990469e-04,1.287214749264701565e-03,2.765981399137054826e-03
8.820290410286475962e-04,1.207345849763450220e-03,2.754162532182701656e-03
8.377380150087015108e-04,1.082334221514409797e-03,2.589916829846085778e-03
8.546710242105773261e-04,1.057320071284602835e-03,2.678397368193937474e-03
7.931738381935120926e-04,9.942213594513311069e-04,2.440163804723036439e-03
8.106919066952417759e-04,9.809100750515600039e-04,2.387684081068782924e-03
7.507986922577654376e-04,9.430164473948720975e-04,2.303818266089144220e-03
7.193083130584542600e-04,9.706504793857874533e-04,2.184538364660809119e-03
7.480193295083123950e-04,1.012501771252617613e-03,2.213174631256850655e-03
7.228193071225852634e-04,1.009167408576001424e-03,1.994474359378964508e-03
7.432452441391965061e-04,9.951749275383930254e-04,2.051983769047343881e-03
7.673949631122818941e-04,1.369574517271924217e-03,2.369054337028414503e-03
9.379803655703526774e-04,1.549127813285664694e-03,2.351049015514410957e-03
7.315008486615505933e-04,9.930986121324146196e-04,1.715666159070386009e-03
6.919189279575199865e-04,8.704875442398125884e-04,1.577619655986990145e-03
7.358247695338532464e-04,9.475692160841192330e-04,1.566695015209489811e-03
7.493611335669138600e-04,9.177529221021378959e-04,1.538596053376391345e-03
6.937514147544394981e-04,9.003939125684051574e-04,1.349276873479099761e-03
6.929646117798736286e-04,9.179187789083042724e-04,1.366545991264379867e-03
7.126424163072990568e-04,9.431589216489388470e-04,1.303435283955053621e-03
1.027459899688848042e-03,1.418714795327035306e-03,1.410885076235867839e-03
7.437651494547951837e-04,1.214864343941304218e-03,1.447485359527703273e-03
7.342206730196295566e-04,1.042918482551867922e-03,1.245335148931581018e-03
7.148299662845943817e-04,9.325362687014493055e-04,1.198405948098112215e-03
7.329994743758423388e-04,8.967165622530884729e-04,1.179745457799486960e-03
7.208211910055007656e-04,9.242843061711324354e-04,1.164354205011400257e-03
7.333506190975719449e-04,9.067899776079299057e-04,1.067233296747554377e-03
7.479534239001171423e-04,9.759950134147845919e-04,1.130313511708633777e-03
7.772668152229756950e-04,9.033464702750409895e-04,1.171815555531368399e-03
7.766916742479717259e-04,9.157363213122815798e-04,1.121103898750497449e-03
7.392821249322533046e-04,9.168732987869643693e-04,1.130639894850717954e-03
7.928514355074791622e-04,9.156510262148601087e-04,1.149627020405556439e-03
8.451674518757720106e-04,8.826429973602000672e-04,1.109689980652629054e-03
8.088467882640008400e-04,9.438564321474456195e-04,1.168598735812979199e-03
8.453147058588954266e-04,1.018029853317880488e-03,1.180857332269998842e-03
8.521735104702554903e-04,1.010289126373841448e-03,1.222397312901259223e-03
9.735245890807452552e-04,1.271731783874325596e-03,1.630262553103727693e-03
9.183915302337382737e-04,1.068564857872210914e-03,1.167946739871199464e-03
8.962988483010887871e-04,1.234236813205036613e-03,1.314872929531279771e-03
9.883035644779026262e-04,2.382293312965043808e-03,1.838198501169177861e-03
1.049501491627252790e-03,2.125859259905915274e-03,1.671198186490797672e-03
1.192459495002223552e-03,2.882662638530886830e-03,2.373050811418959613e-03
3.909421758309576320e-03,8.494293191357681419e-03,1.145611795775217275e-02
1.680676713782534902e-03,2.670790460446662712e-03,3.848143806256322606e-03
1.114218984952631544e-03,1.560837121148927944e-03,2.073518436234345411e-03
1.072255146716633023e-03,1.696452837556729687e-03,1.658134471507802113e-03
1.064009094581944148e-03,1.672788374919878486e-03,1.379614716999943286e-03
1.002802782650319240e-03,2.052905413851705777e-03,1.369227032297957048e-03
1.064877571116504230e-03,2.312862964121039245e-03,1.386794689934347938e-03
1.031260417149477493e-03,1.639095287801287278e-03,1.228450897918490501e-03
1.066176184118271470e-03,1.448030043575939188e-03,1.106640404259895839e-03
1.060184739284601024e-03,1.180019412212950222e-03,1.156666337411376821e-03
1.043440026104628954e-03,1.227504303419336236e-03,1.124380248893844464e-03
1.067149792661642579e-03,1.318106863148599782e-03,1.127932848337565236e-03
1.083727732288524998e-03,1.345191190701167886e-03,1.047129857902453229e-03
1.118508919318671798e-03,1.367294036673648511e-03,1.100265661267701631e-03
1.095880680290722007e-03,1.489005025665418201e-03,1.085296343892989089e-03
1.127307486822733953e-03,1.422714620879833927e-03,1.116913074002619547e-03
1.185061055506934392e-03,1.534427009279846306e-03,1.205559644871052752e-03
1.150421471184540599e-03,2.020325096715451085e-03,1.152873225970535691e-03
1.418106234029527886e-03,5.100976701421747195e-03,1.339288052108374583e-03
1.511117091782826103e-03,5.887970097474555520e-03,1.340757770474672273e-03
1.278633731153788061e-03,2.179846077591465411e-03,1.196010610431010816e-03
1.251265788937764179e-03,1.827655099508748758e-03,1.222687775751040741e-03
1.289523950770888987e-03,1.831704745744163008e-03,1.235234555769492044e-03
1.311607877385283357e-03,1.842716470565141425e-03,1.319757099784108455e-03
1.273296800647892319e-03,2.191599066939399574e-03,1.436994928548992936e-03
1.328493130180648631e-03,2.997905176015447804e-03,1.890116095481691842e-03
1.416533799575421483e-03,4.497331885389100822e-03,2.278712979854967575e-03
2.086036064696247805e-03,1.161538410845939541e-02,4.298618329225080067e-03
2.211203903655823474e-03,1.719221779022934646e-02,7.091060277203097874e-03
1.443695818137040151e-03,5.450884602166456913e-03,2.560460584592451783e-03
1.361105751800600113e-03,3.255277451141578085e-03,1.602101997780709056e-03
1.403862169277026719e-03,2.362553110132956883e-03,1.365616414298559270e-03
1.313668831672001923e-03,2.036007057624425898e-03,1.280832984837454403e-03
1.306369214280317598e-03,1.903680350703790920e-03,1.252700315708686011e-03
1.351294647212642700e-03,1.857207609961639616e-03,1.176342466783782993e-03
1.304799442590398291e-03,1.812546277633500123e-03,1.269557948410721853e-03
1.322500562115878908e-03,1.702808431031633011e-03,1.242412489299128588e-03
1.349497496806324661e-03,1.827239859019468005e-03,1.195559846241211338e-03
1.343134170986132973e-03,1.774791633482797424e-03,1.201070949375936635e-03
1.348601852283945511e-03,1.781832498419057232e-03,1.196603565782635228e-03
1.336254447673008950e-03,1.851153009576572304e-03,1.263120808174346844e-03
1.362075603577800505e-03,1.808385219794936185e-03,1.308595752358419342e-03
1.280115771736402720e-03,1.891450926985815181e-03,1.393686069914817525e-03
1.473661076392343647e-03,2.298739979528481494e-03,1.431849432746549761e-03
1.577168827857940939e-03,3.343499022895117002e-03,1.626418523915177869e-03
